HouseholdID,State,Sector,BuildingType,ElectricitySource,TariffBand,HasMeter,RenewableEnergy,BackupPower,NumOccupants,NumRooms,NumAppliances,MonthlyIncome(NGN),BuildingAge(Years),MonthlyBill(NGN),GeneratorFuelCost(NGN),HoursPowerDaily,SolarCapacity(kW),MonthlyConsumption(kWh),PeakHourUsage,NumACUnits,NumFreezers,ConsumptionCategory
HH003087,Niger,Residential,Flat,Solar,Band D,No,No,Generator,6,3,10,496895.0,0,-12121.0,17700.0,6.2,0.0,87.8,8.1,2,0,moderate
HH003088,Delta,Commercial,Shop,Solar,Band B,Yes,Y,UPS,3,4,6,35267.0,16,3066.0,16194.0,0.0,1.6,177.5,9.6,0,0,Minimal
HH003089,Benue,Residential,Duplex,Mixed,Band A,yes,No,UPS,9,2,9,457621.0,,1000.0,3980.0,6.2,0.0,23.9,6.9,3,1,HEAVY
HH003090,Kano,Commercial,Duplex,Both,Band C,Yes,Yes,UPS,7,3,9,662836.0,15,9171.0,14301.0,6.7,1.6,344.7,5.2,3,1,EXTREME
HH003091,Enugu,Residential,Flat,generator,Band C,Yes,No,Generator,5,7,7,144438.0,7,7981.0,4649.0,4.6,,312.1,6.5,0,1,Moderate
HH003092,Kaduna,Agricultural,Factory,solar,Band D,Yes,yes,solar,4,4,7,20000.0,10,12092.0,11074.0,0.0,0.6,965.3,6.4,0,0,Medium
HH003093,Oyo,Industrial,Bungalow,NEPA/PHCN,Band B,Yes,1,None,2,8,7,20000.0,6,13730.0,16859.0,18.9,0.5,402.6,4.7,0,3,VH
HH003094,Rivers,Commercial,Flat,NEPA/PHCN,Band A,Yes,No,None,6,1,10,261936.0,15,13810.0,875.0,11.3,0.0,92.4,6.8,1,1,Heavy
HH003095,Enugu,Residential,Duplex,Generator,Band D,Yes,Yes,generator,1,2,7,167764.0,19,4972.0,16282.0,17.1,1.8,755.6,4.5,1,0,H
HH003096,Enugu,Commercial,Duplex,nepa,D,1,Yes,solar,4,7,2,18575800.0,14,22883.0,11016.0,6.8,11.1,1347.1,3.9,1,2,VERY HIGH
HH003097,Benue,Industrial,Office,NEPA,Band C,Yes,1,None,9,7,13,53545.0,19,32063.0,22082.0,16.2,2.2,28.5,7.9,1,2,Very High
HH003098,Lagos,Residential,Duplex,nepa,Band D,Yes,0,None,5,6,11,227534.0,17,2924.0,9171.0,,0.0,717.2,6.1,2,2,very high
HH003099,Anambra,Commercial,Office,Generator,Band C,Yes,Yes,Generator,5,3,10,356729.0,20,9791.0,434.0,12.6,7.3,21.0,4.4,2,1,Average
HH003100,Bauchi,Industrial,Flat,Both,Band C,Yes,No,Generator,3,3,9,20000.0,10,8204.0,16507.0,9.8,0.0,431.6,7.2,0,1,High
HH003101,Oyo,Industrial,Duplex,Both,Band E,Yes,No,None,6,6,4,267527.0,2 years,21827.0,15131.0,4.6,0.0,538.2 kWh,7.4,3,2,Very High
HH003102,Rivers,Industrial,Duplex,Generator,Band D,Yes,No,Generator,4,7,9,190287.0,11,19729.0,23803.0,5.2,0.0,136.2,3.0,0,2,High
HH003103,Kaduna,Government,Bungalow,NEPA/PHCN,Band D,Yes,Yes,UPS,2,4,6,149059.0,21,1377.0,5456.0,4.7,2.4,107.9,7.9,0,2,LOW
HH003104,Kaduna,Government,Bungalow,Both,Band A,Y,Y,Generator,3,3,7,74945.0,13,35152.0,5559.0,17.6,1.6,20.0,7.0,0,0,LOW
HH003105,Abuja,Residential,Office,Both,Band A,No,No,Generator,2,5,12,119280.0,2,38370.0,4967.0,5.7,0.0,96.5,5.5,2,0,moderate
HH003106,Enugu,Commercial,Office,Both,Band D,No,yes,Solar,2,1,4,155607.0,17,2344.0,11914.0,11.8,0.5,209.3,6.8,0,2,LOW
HH003107,Delta,Industrial,Bungalow,NEPA/PHCN,Band C,Yes,No,Generator,4,5,4,20000.0,11,10136.0,6069.0,10.0,0.0,648.1,7.0,2,0,very high
HH003108,Lagos,Commercial,Office,NEPA/PHCN,Band D,No,no,generator,2,8,6,589775.0,4,3894.0,354.0,6.7,0.0,175.7,8.9,2,0,H
HH003109,Oyo,Agricultural,Warehouse,Both,Band A,Yes,No,Generator,4,4,7,44147.0,8,2995.0,1645.0,7.5,0.0,192.3,5.4,0,0,Minimal
HH003110,Benue,Residential,Bungalow,Off-grid,Band C,No,No,None,3,3,10,20000.0,10,25031.0,9607.0,17.4,0.0,343.8,3.7,3,0,Heavy
HH003111,Kaduna,Residential,Flat,Grid,Band C,Yes,No,Solar,4,8,7,143238.0,15,23676.0,4511.0,18.1,0.0,742.7,5.4,1,0,very high
HH003112,Rivers,Residential,Factory,Solar,Band E,Yes,yes,Generator,6,6,9,153588.0,0,16246.0,5634.0,4.1,5.4,422.5,4.4,0,0,L
HH003113,Abuja,Residential,Bungalow,generator,Band B,No,No,Generator,3,2,10,397140.0,5,4223.0,11273.0,9.4,0.0,790.2,6.1,0,0,Very High
HH003114,Niger,Residential,Shop,NEPA/PHCN,Band B,yes,yes,Solar,6,5,12,154636.0,10,21620.0,5999.0,17.1,0.9,564.0,9.4,1,0,Very heavy
HH003115,Bauchi,Industrial,Warehouse,generator,Band B,No,yes,Generator,4,5,8,188358.0,7,31215.0,37784.0,1.5,4.0,96.7,4.1,2,1,H
HH003116,Rivers,Residential,Bungalow,Solar,Band C,Yes,Yes,None,1,5,10,72885.0,17,14332.0,7791.0,14.0,4.9,220.5,3.5,3,1,Average
HH003117,Lagos,Industrial,Shop,nepa,A,Yes,no,Solar,4,5,10,173668.0,11,66683.0,9963.0,6.3,0.0,974.5,3.8,0,1,Very heavy
HH003118,Delta,Commercial,Flat,NEPA/PHCN,Band D,Yes,No,Solar,6,4,14,"NGN346,542",23,8304.0,7283.0,16.2 hours,0.0,-455.7,8.2,0,3,VH
HH003119,Abuja,Residential,Bungalow,generator,Band D,Yes,1,Generator,4,6,11,56507.0,-10,40308.0,16501.0,0.0,1.7,99.8,7.3,2,2,M
HH003120,Niger,Residential,Flat,Both,Band A,No,Yes,Generator,3,2,6,20000.0,14,61236.0,13176.0,10.7,2.1 kW,361.9,6.7,0,2,Minimal
HH003121,Abuja,Commercial,Bungalow,NEPA/PHCN,Band C,Yes,no,Generator,6,6,4,"NGN39,914",21,2782.0,22311.0,14.8 hours,0.0,780.2,7.3,2,1,Very heavy
HH003122,Anambra,Industrial,Flat,Generator,Band E,No,yes,solar,3,4,10,45930.0,16,7935.0,7603.0,9.6,2.4,146.9,8.5,0,1,Moderate
HH003123,Oyo,Government,Bungalow,NEPA/PHCN,Band E,Yes,No,generator,3,3,11,20000.0,6,1334.0,3950.0,10.8,0.0,313.9,7.8,0,2,High
HH003124,Abuja,Government,Factory,Generator,BAND A,Yes,No,Generator,5,4,7,42623.0,18,10566.0,8453.0,5.6,0.0,66.8,3.3,0,1,LOW
HH003125,Plateau,Agricultural,Flat,Generator,Band C,yes,No,Solar,10,2,10,108038.0,-9,114397.0,7405.0,5.6,0.0,200.0,3.1,3,1,HIGH
HH003126,Anambra,Commercial,Flat,Solar,Band A,Yes,no,Generator,5,6,4,75918.0,14,68870.0,3713.0,9.7,0.0,506.8,5.1,1,1,Heavy
HH003127,Anambra,Government,Bungalow,NEPA,A,Y,N,None,4,4,12,167316.0,12,29604.0,53428.0,8.8,0.0,289.1,4.6,0,4,VH
HH003128,Lagos,Industrial,Flat,Mixed,D,Yes,No,Generator,2,2,9,80937.0,6,10241.0,1407.0,8.7,0.0 kW,384.3,5.8,4,3,very high
HH003129,Plateau,Government,Bungalow,NEPA/PHCN,C,Yes,No,None,3,4,8,179827.0,3,3173.0,14792.0,4.1,0.0,353.0,4.3,0,2,moderate
HH003130,Kano,Residential,Factory,NEPA/PHCN,Band D,Yes,Yes,Generator,5,3,6,20000.0,20,18257.0,1640.0,7.8,2.9,392.2,4.6,2,2,AVERAGE
HH003131,Rivers,Agricultural,Bungalow,Generator,Band B,Yes,No,Generator,6,3,2,44402.0,14,30894.0,546.0,14.2,0.0 kW,381.3,5.1,1,1,MINIMAL
HH003132,Bauchi,Commercial,Office,NEPA/PHCN,Band A,No,Yes,solar,5,4,7,114322.0,6,6084.0,2215.0,4.0,0.5,450.2,6.4,1,2,high
HH003133,Delta,Industrial,Duplex,NEPA,Band D,1,Yes,Generator,5,2,6,59340.0,6,38839.0,23843.0,0.2,0.5,103.2,8.6,2,0,MODERATE
HH003134,Kwara,Residential,Office,Solar,Band A,Yes,yes,ups,4,2,7,56563.0,19,61800.0,1008.0,9.5,6.4,526.1,3.9,0,3,M
HH003135,Rivers,Residential,Flat,Both,D,Yes,No,Generator,2,6,16,131068.0,13,26880.0,5877.0,15.7,0.0,49.5,10.1,1,1,High
HH003136,Abuja,Residential,Flat,NEPA/PHCN,Band C,Y,no,None,2,2,7,"NGN46,830",14,29842.0,11516.0,13.1,0.0,470.3,8.5,3,2,H
HH003137,Delta,Residential,Office,Both,Band A,yes,No,Generator,5,8,12,279468.0,0,49914.0,13125.0,9.6,0.0,199.1,6.5,0,2,VERY HIGH
HH003138,Kaduna,Residential,Flat,Off-grid,Band B,Yes,no,Generator,3,4,4,169475.0,15,15333.0,3067.0,6.1,0.0,264.0,6.0,0,0,Low
HH003139,Kano,Industrial,Shop,Solar,Band B,Yes,No,None,3,2,9,145564.0,18,42059.0,3288.0,8.6,0.0,77.5,2.8,1,1,M
HH003140,Kaduna,Residential,Factory,Off-grid,Band D,yes,no,UPS,5,3,14,60267.0,0,19593.0,16275.0,2.9,0.0,506.9,7.2,0,2,EXTREME
HH003141,Plateau,Residential,Flat,NEPA/PHCN,Band D,No,no,Generator,5,3,7,20000.0,11,3970.0,2530.0,8.1,0.0,86.1,6.7,2,1,MINIMAL
HH003142,Sokoto,Residential,bungalow,NEPA/PHCN,Band B,No,No,none,5,1,10,201185.0,15,1288.0,5969.0,14.5,0.0,591.1,7.6,1,0,very high
HH003143,Kaduna,Commercial,Shop,Off-grid,Band D,no,0,Solar,4,1,8,379999.0,5,1000.0,242.0,14.6,0.0,32.4,3.9,3,2,H
HH003144,Benue,Residential,Flat,Both,Band A,Yes,No,generator,1,1,10,81918.0,25,1000.0,40702.0,8.9,0.0,20.0,4.5,0,1,MINIMAL
HH003145,Oyo,Residential,Bungalow,NEPA/PHCN,Band A,Yes,No,ups,6,8,13,59713.0,21,17268.0,17829.0,5.5 hours,0.0,81.5,4.9,1,1,HIGH
HH003146,Rivers,Commercial,Office,Generator,Band C,Yes,No,Solar,4,5,5,306589.0,9,3053.0,20115.0,10.8,0.0,237.7,8.6,2,2,Heavy
HH003147,Kwara,Commercial,Flat,Solar,Band D,Yes,yes,Solar,1,3,9,82133.0,-11,8514.0,"NGN13,077",12.4,0.8,115.1,10.1,0,1,LOW
HH003148,Benue,Residential,Flat,Both,B,No,No,UPS,4,1,7,20000.0,2,20669.0,18529.0,6.8,0.0 kW,133.5,6.4,1,3,Average
HH003149,Sokoto,Residential,Office,NEPA,Band C,Yes,Yes,None,3,5,7,66320.0,23,18223.0,27202.0,7.9,0.7,51.1,3.9,0,0,Low
HH003150,Lagos,Residential,Office,NEPA/PHCN,Band A,Yes,Yes,Generator,3,5,8,50349.0,15,7464.0,14877.0,6.3,5.2,24.0,5.6,2,0,L
HH003151,Kwara,Agricultural,Office,Both,C,1,no,Generator,1,1,7,230109.0,5,2206.0,868000.0,11.1,0.0,1105.8,2.5,1,2,VH
HH003152,Kaduna,Residential,Office,Solar,Band C,Yes,No,Generator,2,3,7,176894.0,20,18916.0,2528.0,10.3 hrs,0.0,49.2,4.7,0,3,L
HH003153,Abuja,Commercial,Bungalow,Both,Band C,yes,Yes,Solar,1,4,7,184138.0,13,15409.0,4562.0,7.5,0.5,63.0,1.0,4,0,Medium
HH003154,Niger,Residential,Bungalow,Solar,Band E,yes,1,None,5,3,6,61728.0,16,15836.0,7337.0,7.0,1.4,171.7,7.4,0,1,LOW
HH003155,Kano,Commercial,Office,Solar,Band C,Yes,yes,Generator,2,6,8,15724600.0,0,23730.0,39480.0,2.6,3.1,427.7,6.1,2,0,H
HH003156,Bauchi,Residential,Flat,NEPA/PHCN,Band B,Yes,yes,Generator,2,5,6,32786.0,21,7643.0,4435.0,13.1,0.5,462.1,8.0,2,1,HEAVY
HH003157,Enugu,Residential,Factory,Solar,Band C,Yes,No,Solar,1,5,9,84599.0,14,61463.0,14545.0,0.0 hrs,0.0,59.4,2.9,0,1,low
HH003158,Kwara,Commercial,Bungalow,NEPA/PHCN,Band D,no,yes,Generator,2,1,12,64900.0,14,18129.0,6444.0,17.1 hrs,2.3,20.0,5.3,0,0,MINIMAL
HH003159,Bauchi,Residential,Bungalow,NEPA/PHCN,A,No,No,Solar,8,7,5,42994.0,21,15636.0,3616.0,7.2,0.0,374.2,7.3,0,2,Heavy
HH003160,Bauchi,Residential,Office,Generator,Band B,Yes,yes,Generator,9,9,11,43900.0,12,2039.0,3947.0,0.0 hrs,0.5,271.9,3.9,1,2,Heavy
HH003161,Kaduna,Commercial,Flat,NEPA/PHCN,Band C,Yes,No,Generator,3,5,9,284738.0,19,"NGN1,000",13226.0,3.8,0.0,198.4,7.0,0,0,moderate
HH003162,Kano,Agricultural,Duplex,Both,C,Yes,No,Generator,11,3,8,126787.0,0,31485.0,6688.0,4.7,0.0,198.8,4.4,2,1,High
HH003163,Delta,Residential,Flat,NEPA/PHCN,Band A,Yes,Yes,Generator,1,1,9,185601.0,0,133787.0,6730.0,14.7,1.4,94.3,6.4,3,0,Average
HH003164,Rivers,Commercial,Bungalow,Generator,Band B,Yes,Yes,None,6,1,9,138490.0,16,21225.0,2504.0,4.3,1.6,462.7,6.9,1,1,H
HH003165,Bauchi,Agricultural,Bungalow,Mixed,Band B,no,no,None,3,1,8,234237.0,11,32676.0,1767.0,4.3,0.0,20.0,7.0,0,0,MINIMAL
HH003166,Anambra,Industrial,Bungalow,NEPA/PHCN,Band D,No,No,None,3,4,8,251938.0,14,42658.0,5972.0,15.4,0.0,102.2,3.1,3,1,High
HH003167,Sokoto,Commercial,Office,Generator,Band E,Yes,no,GEN,1,1,11,39196.0,2,13310.0,8106.0,2.4,0.0,408.4,1.0,2,0,Average
HH003168,Oyo,Industrial,Shop,Both,Band B,yes,No,Solar,3,2,13,20000.0,12,15063.0,4398.0,10.4,0.0,1119.8,9.1,0,4,EXTREME
HH003169,Kano,Residential,Duplex,NEPA/PHCN,Band B,N,No,Generator,3,1,4,117229.0,12,41307.0,7413.0,6.4,0.0,961.9,5.8,1,1,HIGH
HH003170,Abuja,Commercial,Bungalow,Both,Band D,0,no,None,3,5,4,194571.0,11,"NGN2,228",6118.0,14.3 hours,0.0,122.6,5.8,3,0,AVERAGE
HH003171,Plateau,Residential,Factory,NEPA/PHCN,Band A,Yes,Yes,UPS,2,9,6,20000.0,19,8238.0,35731.0,18.5,3.3,232.0,2.1,1,2,H
HH003172,Abuja,Residential,Shop,NEPA/PHCN,Band B,Yes,No,No Backup,1,6,11,49130.0,14,18688.0,24229.0,2.3,0.0,378.4,6.2,0,0,MODERATE
HH003173,Kano,Residential,Bungalow,generator,Band D,Yes,No,Generator,6,7,18,115825.0,10,9296.0,6374.0,7.1,0.0,1006.4,8.3,1,2,Extreme
HH003174,Abuja,Residential,Flat,NEPA/PHCN,Band B,No,Yes,generator,1,3,7,20000.0,27,13999.0,22275.0,24.0,2.0,85.7,8.3,0,0,low
HH003175,Bauchi,Commercial,Bungalow,Generator,Band D,Yes,No,generator,5,4,12,92072.0,13,9866.0,"₦25,996",16.4,0.0,167.5,3.8,1,2,very high
HH003176,Rivers,Commercial,Bungalow,NEPA/PHCN,Band C,0,No,No Backup,3,6,8,21570.0,8,13407.0,1345.0,16.3,0.0,528.2,5.2,0,1,H
HH003177,Abuja,Commercial,Office,NEPA/PHCN,Band C,yes,Yes,No Backup,5,7,12,20000.0,14,2212.0,3099.0,9.1,0.5,255.2,4.9,0,3,Heavy
HH003178,Kwara,Residential,OFFICE,NEPA/PHCN,Band A,Yes,No,No Backup,2,6,7,54033.0,14,18077.0,17756.0,10.9,0.0,35.0,9.1,1,1,moderate
HH003179,Anambra,Residential,Office,Generator,Band D,Yes,Yes,ups,4,4,6,56828.0,4,25093.0,5667.0,16.1,1.5,69.5,3.4,0,0,low
HH003180,Abuja,Commercial,Warehouse,Both,A,Yes,No,Generator,2,3,9,158517.0,16,,616.0,8.2,0.0,152.9,5.9,1,2,HIGH
HH003181,Anambra,Agricultural,Flat,Both,Band D,Yes,Y,Solar,4,2,15,117135.0,2,54876.0,17887.0,17.3,4.4,20.0,7.0,1,2,High
HH003182,Niger,Residential,bungalow,Solar,Band B,1,No,GEN,7,2,4,191198.0,19,13851.0,9230.0,4.2,0.0,244.3,6.3,2,0,Moderate
HH003183,Kaduna,Residential,Duplex,Both,Band D,No,0,Solar,4,5,5,113953.0,4,10984.0,"NGN4,830",15.0,0.0,405.1,6.9,2,1,HEAVY
HH003184,Lagos,Government,Bungalow,NEPA,Band C,No,no,ups,5,8,5,30771.0,23,5730.0,"₦5,412",8.4 hrs,0.0,107.5,4.3,1,0,L
HH003185,Rivers,Residential,Factory,Mixed,Band E,Yes,No,None,7,3,6,233228.0,15,8654.0,1218.0,0.0,0.0,537.3,6.6,3,0,high
HH003186,Sokoto,Government,Flat,Solar,Band C,1,0,generator,3,3,14,849370.0,9,7007.0,1619.0,1.1,0.0,254.5,6.0,1,0,HIGH
HH003187,Bauchi,Commercial,Duplex,Grid,Band B,Yes,No,None,5,5,6,446249.0,3,19691.0,14481.0,10.4,0.0,129.1,5.9,2,0,Heavy
HH003188,Lagos,Residential,Office,Solar,Band A,1,No,Solar,3,2,9,187445.0,29,4876.0,7524.0,5.6,0.0,35.0,4.4,0,1,low
HH003189,Bauchi,Residential,Duplex,nepa,Band B,Yes,No,Generator,5,1,3,226972.0,12,22592.0,"NGN7,966",16.2,0.0,20.0,5.8,2,1,low
HH003190,Kaduna,Residential,Office,Both,Band C,No,No,None,6,4,8,4860600.0,15,21219.0,8682.0,9.3,0.0,234.7 kWh,3.1,2,0,Medium
HH003191,Bauchi,Residential,Duplex,generator,Band B,No,Yes,Generator,8,3,7,141871.0,9,41217.0,,11.7,4.6,504.4,1.9,2,0,Heavy
HH003192,Niger,Government,Shop,Generator,Band A,Yes,no,Generator,3,3,9,55585.0,2,43059.0,16280.0,19.6 hrs,0.0,531.3,1.0,1,0,EXTREME
HH003193,Rivers,Industrial,Duplex,Both,Band C,no,Yes,Generator,5,2,10,149829.0,7,2741.0,1078.0,8.8,1.9,20.0,4.0,1,0,moderate
HH003194,Kano,Commercial,Flat,Solar,Band B,Y,No,Generator,4,6,5,32453.0,2,18068.0,6390.0,14.9,0.0,37.5,6.1,3,1,H
HH003195,Kano,Industrial,Bungalow,generator,Band C,Yes,Yes,Generator,11,5,8,332687.0,4,18581.0,,11.1,5.7,20.0,4.7,1,0,High
HH003196,Anambra,Residential,Shop,Mixed,Band C,Yes,No,solar,4,8,9,98317.0,18,1000.0,3636.0,1.1 hours,0.0,148.4,2.5,1,1,LOW
HH003197,Kaduna,Commercial,Office,NEPA/PHCN,Band D,No,No,None,9,1,5,363476.0,2,8836.0,4624.0,4.9,0.0,816.5,3.5,1,0,Extreme
HH003198,Anambra,Commercial,Bungalow,Solar,band a,No,Yes,None,4,2,7,161446.0,11,12397.0,8669.0,2.9,2.9,933.8,3.3,0,0,HEAVY
HH003199,Niger,Industrial,Duplex,NEPA/PHCN,Band B,Yes,No,None,3,5,6,36359.0,0,14732.0,4425.0,14.4,0.0,785.3,5.3,1,1,EXTREME
HH003200,Oyo,Residential,Duplex,NEPA/PHCN,D,No,No,None,2,2,8,160677.0,15,36000.0,406.0,13.1 hours,0.0,49.0,4.0,3,0,low
HH003201,Abuja,Commercial,Office,solar,Band B,Yes,1,Generator,1,3,7,93401.0,22,50384.0,28297.0,9.3,3.1,430.1,6.8,2,3,Extreme
HH003202,Enugu,Government,Flat,Solar,Band D,Y,No,none,3,5,3,204388.0,19,17007.0,10150.0,9.2,0.0,331.9,8.1,2,1,moderate
HH003203,Oyo,Residential,Duplex,Generator,Band D,yes,no,Generator,4,1,11,132300.0,24,6700.0,3222.0,13.0,0.0,42.2,5.3,2,0,LOW
HH003204,Abuja,Residential,Factory,Both,Band A,Yes,Yes,Generator,5,5,4,69774.0,16,18905.0,49044.0,20.4,1.3,436.8,4.6,2,3,Very High
HH003205,Rivers,Commercial,bungalow,Both,Band D,Y,Yes,Generator,4,2,10,375370.0,13,3880.0,1372.0,5.7,3.2,439.8,6.0,2,0,H
HH003206,Anambra,Residential,Bungalow,NEPA/PHCN,B,Yes,Yes,generator,2,1,6,194952.0,16,9408.0,27833.0,1.5,1.7,80.1,6.5,1,2,LOW
HH003207,Sokoto,Commercial,Flat,NEPA/PHCN,C,yes,0,Solar,1,3,11,298435.0,9,3195.0,8552.0,1.0,0.0,20.0,7.5,0,0,Low
HH003208,Rivers,Agricultural,Office,Both,Band D,No,Yes,Solar,5,2,12,123703.0,7,10500.0,9341.0,0.0,1.3kw,59.6,8.2,1,1,MINIMAL
HH003209,Niger,Commercial,Office,NEPA/PHCN,Band D,No,No,Generator,2,2,5,"NGN20,000",23,"NGN14,304",1456.0,10.2,0.0,497.9 kWh,4.7,0,1,MINIMAL
HH003210,Benue,Commercial,Bungalow,NEPA/PHCN,Band A,0,Yes,none,4,3,8,413902.0,11,2762.0,120.0,3.7 hrs,5.2,361.4,9.5,0,2,HIGH
HH003211,Benue,Commercial,Duplex,Generator,Band B,No,yes,None,2,5,4,20000.0,26,22560.0,11730.0,14.0 hrs,1.2,221.1,5.8,1,0,Low
HH003212,Benue,Residential,Bungalow,generator,Band B,no,No,Generator,4,6,8,52707.0,22,58210.0,52682.0,5.3,0.0,20.0,6.0,3,0,high
HH003213,Niger,Residential,Office,NEPA/PHCN,Band C,no,No,Generator,3,7,6,63078.0,9,1476600.0,17164.0,20.7,0.0,26.3,5.6,1,5,H
HH003214,Sokoto,Government,Office,NEPA,Band C,No,Yes,Solar,3,6,8,76006.0,1,9699.0,13564.0,17.4,1.2,643.4,4.1,0,1,High
HH003215,Bauchi,Commercial,Bungalow,Both,Band D,Yes,No,Generator,6,5,4,217265.0,3,22707.0,18130.0,7.7,0.0,105.7,8.1,0,2,MODERATE
HH003216,Rivers,Residential,Duplex,NEPA/PHCN,Band C,Yes,Yes,Generator,1,5,6,316226.0,4,43579.0,3940.0,10.1,0.9,285.5 kWh,6.3,1,1,L
HH003217,Abuja,Residential,Duplex,Both,Band D,Yes,No,None,5,3,6,26990.0,5,5307.0,3928.0,15.5,0.0,111.5,3.0,2,1,MINIMAL
HH003218,Niger,Commercial,Shop,Generator,Band D,No,Yes,UPS,2,8,9,343266.0,18 years,36985.0,13938.0,11.6,2.3,218.4,5.7,1,0,moderate
HH003219,Benue,Industrial,Bungalow,NEPA,Band D,Yes,No,Solar,5,4,4,30088.0,21,3018.0,8409.0,9.8,0.0,30.8,4.4,1,2,Low
HH003220,Sokoto,Industrial,Flat,solar,Band D,Yes,no,Generator,8,6,12,20000.0,13 years,17989.0,7441.0,14.0,0.0,303.8 kWh,2.8,1,0,EXTREME
HH003221,Kaduna,Residential,Shop,NEPA/PHCN,Band E,N,No,Generator,3,5,6,147902.0,26,1121.0,5468.0,14.8,0.0,563.2,11.3,2,0,HIGH
HH003222,Niger,Government,Shop,nepa,Band D,no,1,None,2,1,4,20000.0,21,8751.0,2628.0,10.2,2.1,98.6,7.8,0,1,Minimal
HH003223,Plateau,Commercial,Office,Generator,Band A,Yes,yes,solar,4,3,8,230038.0,11,8670.0,9162.0,14.6,0.5,50.5,5.5,2,1,H
HH003224,Bauchi,Commercial,Duplex,NEPA/PHCN,Band D,1,yes,solar,4,3,10,57939.0,19,8079.0,23008.0,0.0,4.8,20.0,10.7,1,1,Average
HH003225,Abuja,Commercial,Shop,NEPA/PHCN,Band A,Yes,yes,Generator,4,2,11,197604.0,0,28866.0,27524.0,10.9,0.5,38.0,7.0,1,2,HIGH
HH003226,Benue,Residential,Factory,Both,Band D,Yes,yes,None,8,7,6,20000.0,,8126.0,17146.0,7.5,0.7kw,258.9,4.1,1,2,moderate
HH003227,Delta,Agricultural,Factory,NEPA/PHCN,Band A,Y,Yes,Generator,3,5,7,228702.0,18,15443.0,4536.0,6.7,4.1,307.4,5.9,2,2,high
HH003228,Kano,Residential,Bungalow,Solar,BAND A,No,no,Generator,3,1,16,474520.0,2,84979.0,875.0,9.1,0.0,20.0,2.4,2,1,H
HH003229,Sokoto,Residential,Bungalow,NEPA,Band D,yes,No,UPS,2,10,6,335707.0,13,55192.0,11265.0,7.5,0.0,137.2,5.4,3,1,Heavy
HH003230,Kano,Industrial,Factory,nepa,Band B,no,No,None,2,3,12,24259.0,21,32484.0,10833.0,6.0,0.0,319.7,7.1,0,2,Very heavy
HH003231,Oyo,Commercial,flat,generator,Band C,Yes,no,ups,3,9,7,550517.0,4,1000.0,2456.0,5.1 hrs,0.0,576.6 kWh,4.5,1,2,very high
HH003232,Kano,Industrial,Shop,NEPA/PHCN,Band D,yes,No,none,2,4,7,81547.0,4,7523.0,10816.0,7.4,0.0,20.0,6.5,0,1,L
HH003233,Abuja,Commercial,Shop,Both,Band B,Yes,No,Generator,2,4,12,122164.0,11,19378.0,2250.0,7.3,0.0,246.2,5.0,2,0,High
HH003234,Kwara,Residential,Flat,solar,Band C,no,no,Solar,6,4,5,114822.0,15,12527.0,10141.0,11.2,0.0,526.3,5.0,2,1,Heavy
HH003235,Anambra,Government,Duplex,NEPA/PHCN,Band A,Yes,No,None,1,5,8,136505.0,0,7199.0,12637.0,6.7,0.0,275.0,3.1,2,1,HEAVY
HH003236,Abuja,Residential,Office,nepa,Band D,yes,Yes,None,4,4,5,497192.0,10,29004.0,1258.0,10.1,0.5,51.6,5.7,0,0,Low
HH003237,Bauchi,Government,Factory,NEPA/PHCN,Band B,1,No,UPS,3,7,9,79084.0,18,14802.0,6811.0,2.1,0.0,156.8,7.6,1,0,Moderate
HH003238,Plateau,Residential,Office,Both,Band C,Yes,0,Generator,3,6,13,209427.0,9,"₦3,943",16132.0,11.6,0.0,577.3,6.6,0,0,EXTREME
HH003239,Abuja,Industrial,flat,Both,Band C,Yes,Yes,None,6,7,15,95914.0,5,5708.0,5079.0,14.9,1.9,725.4,5.9,1,1,EXTREME
HH003240,Niger,Residential,Flat,solar,Band A,No,No,generator,2,1,9,22260.0,16,8667.0,13605.0,7.1,0.0,72.9,7.8,0,1,low
HH003241,Sokoto,Commercial,Bungalow,Solar,C,No,Yes,solar,2,4,12,23837.0,5,35667.0,10274.0,6.0,0.5,364.4,3.1,0,1,moderate
HH003242,Enugu,Government,DUPLEX,NEPA,Band C,no,Yes,generator,5,2,11,57725.0,7,9163.0,277.0,4.7,0.5,76.0,8.6,0,1,Low
HH003243,Sokoto,Commercial,Bungalow,NEPA/PHCN,Band B,Yes,Yes,None,4,2,14,69509.0,15,1659.0,308.0,13.0,0.5,57.6,6.2,1,0,M
HH003244,Anambra,Industrial,Factory,Generator,Band D,Y,No,Solar,5,6,6,312118.0,13,14246.0,660300.0,8.8,0.0,20.0,2.8,2,0,Average
HH003245,Delta,Industrial,bungalow,Generator,A,yes,no,Generator,2,5,11,109915.0,18,"₦14,671",4863.0,14.6,0.0,102.9,9.5,2,2,Extreme
HH003246,Kano,Industrial,Duplex,Solar,B,Yes,Yes,Generator,4,6,13,139690.0,19,9296.0,4754.0,10.2 hours,0.8,632.2,5.9,2,3,Very High
HH003247,Anambra,Government,Shop,Solar,Band C,Yes,yes,None,7,1,10,352869.0,18,"₦4,218",14942.0,11.1,1.8,279.4,6.0,1,3,H
